respondent_id,tenure_band,plan_tier,legacy_plan,nps_0_10,overall_satisfaction_5,renewal_intent_5,reliability_5,value_5,ease_5,trust_5,outage_90d,support_contact_90d,support_quality_5,resolved_first_contact,wt_final,region,household_type,outage_severity_5,support_channel,formal_complaint_90d
SBT003_0615,3-5y,Standard,0,2,3,3,1,2,2,2,0,0,,,1.201485204527435,England,With children,,Not asked,0
SBT003_0616,3-5y,Premium,0,7,2,2,2,4,2,3,0,0,,,0.9212212804677947,Northern Ireland,Adults only,,Not asked,0
SBT003_0617,6+y,Premium,1,7,3,4,5,5,3,4,0,1,5.0,1.0,0.4244759863778735,England,With children,,Phone,0
SBT003_0618,6+y,Essential,1,5,2,1,2,2,2,2,1,1,1.0,0.0,0.6755004703523773,England,Adults only,3.0,Phone,0
SBT003_0619,<1y,Essential,0,6,3,3,4,4,3,2,0,0,,,1.181852643242557,England,Single adult,,Not asked,0
SBT003_0620,1-2y,Premium,1,4,1,1,1,1,1,1,1,0,,,0.9133128645965262,England,Single adult,5.0,Not asked,0
SBT003_0621,1-2y,Standard,0,2,1,2,2,2,3,1,0,1,2.0,1.0,0.651814481045127,England,Single adult,,Phone,0
SBT003_0622,1-2y,Essential,0,4,2,3,2,2,3,3,0,0,,,1.1322247909738568,England,With children,,Not asked,0
SBT003_0623,6+y,Standard,1,4,3,2,1,2,2,2,0,0,,,1.1707711591430494,England,Adults only,,Not asked,0
SBT003_0624,1-2y,Standard,0,6,4,2,4,4,2,3,0,1,5.0,1.0,0.6767647364241575,Wales,Adults only,,Phone,0
SBT003_0625,3-5y,Essential,1,6,1,1,2,1,2,2,1,0,,,1.1863227956712532,England,Single adult,5.0,Not asked,0
SBT003_0626,<1y,Standard,0,6,4,4,4,4,4,4,1,0,,,1.1436168301638148,England,Single adult,3.0,Not asked,0
SBT003_0627,3-5y,Standard,0,8,4,5,4,4,4,4,0,0,,,1.2849604738962024,England,With children,,Not asked,0
SBT003_0628,3-5y,Standard,0,4,2,2,4,2,3,1,0,0,,,1.1707335787233026,England,Adults only,,Not asked,0
SBT003_0629,1-2y,Premium,0,5,2,3,3,4,3,2,0,0,,,0.7569137378134907,England,Adults only,,Not asked,0
SBT003_0630,6+y,Premium,1,6,3,2,4,4,4,4,1,0,,,0.7998669895356463,Wales,Adults only,5.0,Not asked,0
SBT003_0631,3-5y,Standard,0,6,3,5,4,2,3,3,0,0,,,1.2212107405609456,England,With children,,Not asked,0
SBT003_0632,1-2y,Standard,0,8,5,4,3,2,4,3,0,0,,,1.1287655428930352,England,With children,,Not asked,0
SBT003_0633,<1y,Premium,0,1,4,2,3,4,3,3,0,1,5.0,1.0,0.4592005500768336,England,Adults only,,Chat,0
SBT003_0634,1-2y,Premium,0,2,1,1,1,1,1,1,1,1,1.0,1.0,0.4972676952197001,England,Adults only,5.0,Phone,0
SBT003_0635,3-5y,Standard,0,8,5,5,3,3,2,3,0,0,,,1.180891028812694,Scotland,Single adult,,Not asked,0
SBT003_0636,6+y,Essential,1,5,4,4,4,3,3,3,1,0,,,1.2904707007807503,England,Single adult,4.0,Not asked,0
SBT003_0637,3-5y,Standard,0,5,1,1,1,3,2,2,1,0,,,1.3304360064275378,Northern Ireland,Adults only,5.0,Not asked,0
SBT003_0638,3-5y,Premium,0,9,4,3,4,3,4,4,0,1,4.0,0.0,0.4898406303422949,Scotland,Adults only,,Phone,1
SBT003_0639,6+y,Premium,1,5,3,1,3,2,3,4,0,0,,,0.8455866815577607,England,With children,,Not asked,0
SBT003_0640,1-2y,Premium,1,10,5,5,5,5,5,5,0,0,,,0.8404637036542871,England,With children,,Not asked,0
SBT003_0641,3-5y,Standard,0,4,3,4,3,1,3,2,0,0,,,1.1501916159042123,England,Adults only,,Not asked,0
SBT003_0642,6+y,Premium,0,5,2,1,2,2,2,2,0,0,,,0.8266572193434442,England,Single adult,,Not asked,0
SBT003_0643,3-5y,Standard,0,6,2,3,3,4,3,3,1,1,1.0,0.0,0.6792842923670903,England,Single adult,5.0,Phone,0
SBT003_0644,3-5y,Standard,0,5,2,2,2,3,3,2,0,1,2.0,1.0,0.64305896481291,England,Single adult,,Phone,1
SBT003_0645,3-5y,Essential,0,7,4,4,4,3,2,4,1,0,,,1.2641225303139305,England,Single adult,3.0,Not asked,0
SBT003_0646,6+y,Standard,0,9,4,3,4,3,4,3,0,1,5.0,1.0,0.6331297782215317,England,Adults only,,Phone,0
SBT003_0647,3-5y,Standard,0,8,5,3,5,4,4,4,0,0,,,1.101132222563538,England,Adults only,,Not asked,0
SBT003_0648,3-5y,Essential,0,2,2,2,2,2,3,2,0,0,,,1.4035985192103444,England,Single adult,,Not asked,0
SBT003_0649,<1y,Standard,0,10,4,3,5,5,3,3,0,0,,,1.1900575377599587,England,With children,,Not asked,0
SBT003_0650,3-5y,Standard,0,0,1,1,1,1,1,1,1,1,1.0,0.0,0.6897327573205415,England,With children,5.0,Chat,0
SBT003_0651,1-2y,Essential,0,6,3,3,2,2,3,2,1,0,,,1.2651831381142205,England,Adults only,4.0,Not asked,0
SBT003_0652,3-5y,Premium,1,6,4,3,4,4,4,3,1,0,,,0.9117826153330163,Scotland,With children,4.0,Not asked,0
SBT003_0653,<1y,Premium,0,0,1,1,1,1,1,1,0,0,,,0.8578534341331931,England,Single adult,,Not asked,0
SBT003_0654,6+y,Standard,0,10,4,5,5,4,2,5,0,0,,,1.2686267179650863,England,Adults only,,Not asked,0
SBT003_0655,3-5y,Standard,0,3,1,2,2,3,3,2,0,0,,,1.3625161904213894,England,Adults only,,Not asked,0
SBT003_0656,6+y,Standard,1,8,2,2,2,3,2,3,0,0,,,1.2259728006029593,England,Single adult,,Not asked,0
SBT003_0657,6+y,Standard,0,7,3,2,4,3,4,2,0,0,,,1.2951794526966083,England,With children,,Not asked,0
SBT003_0658,1-2y,Standard,0,5,1,2,3,2,1,2,0,1,3.0,0.0,0.696392107150497,England,With children,,Phone,0
SBT003_0659,<1y,Standard,0,5,3,3,2,3,3,3,1,0,,,1.1219520835041545,Scotland,Adults only,2.0,Not asked,0
SBT003_0660,3-5y,Standard,0,10,5,5,5,4,5,5,1,0,,,1.1408628534310192,England,Adults only,1.0,Not asked,1
SBT003_0661,1-2y,Premium,0,2,2,2,2,3,2,3,0,0,,,0.7422844905410402,England,Single adult,,Not asked,0
SBT003_0662,6+y,Standard,0,6,4,3,4,5,4,4,0,1,4.0,1.0,0.6562545356865149,England,Single adult,,Phone,0
SBT003_0663,3-5y,Standard,0,7,3,4,5,3,2,2,0,0,,,1.2831554911513467,England,Single adult,,Not asked,0
SBT003_0664,3-5y,Standard,0,8,3,4,5,4,5,5,0,0,,,1.2695901484055439,England,Adults only,,Not asked,0
SBT003_0665,1-2y,Standard,0,4,3,2,3,2,3,4,0,0,,,1.181018632802108,England,Adults only,,Not asked,0
SBT003_0666,3-5y,Standard,0,8,3,2,2,5,4,2,0,0,,,1.2673449456466372,England,With children,,Not asked,0
SBT003_0667,<1y,Essential,0,9,4,3,4,4,3,3,0,0,,,1.2712816827236946,Northern Ireland,Single adult,,Not asked,0
SBT003_0668,3-5y,Standard,0,8,3,4,2,2,1,3,1,0,,,1.1874505769174657,England,Single adult,4.0,Not asked,0
SBT003_0669,6+y,Standard,1,4,1,1,1,1,1,1,1,1,1.0,0.0,0.6965429685350782,England,Adults only,5.0,Phone,0
SBT003_0670,1-2y,Standard,0,7,3,3,2,3,3,3,0,0,,,1.1497781258988615,England,Adults only,,Not asked,0
SBT003_0671,6+y,Premium,1,6,3,2,4,3,3,3,1,1,2.0,0.0,0.46098115694560393,England,With children,4.0,Chat,0
SBT003_0672,3-5y,Essential,1,5,2,5,2,3,3,3,0,0,,,1.2362428538622394,England,Adults only,,Not asked,0
SBT003_0673,1-2y,Standard,0,9,4,4,5,4,5,4,0,0,,,1.2098589353392,England,Single adult,,Not asked,0
SBT003_0674,6+y,Premium,1,3,2,4,4,3,4,2,1,0,,,0.9075347524620677,England,Single adult,4.0,Not asked,0
SBT003_0675,6+y,Essential,0,6,2,4,2,5,3,3,1,1,5.0,1.0,0.7197388974442639,England,With children,4.0,Chat,0
SBT003_0676,6+y,Standard,0,4,1,1,2,2,1,1,0,1,3.0,1.0,0.6436674130968111,England,Single adult,,Phone,0
SBT003_0677,3-5y,Standard,0,6,4,5,4,2,4,4,0,0,,,1.2602455391645848,England,Single adult,,Not asked,0
SBT003_0678,3-5y,Premium,0,3,1,2,1,3,3,1,0,0,,,0.8483568633064624,England,With children,,Not asked,0
SBT003_0679,1-2y,Standard,0,7,4,4,4,4,4,3,1,0,,,1.1490726251557641,England,With children,2.0,Not asked,0
SBT003_0680,6+y,Essential,1,4,2,4,3,3,2,2,1,0,,,1.2520089620042472,England,Single adult,5.0,Not asked,1
SBT003_0681,3-5y,Standard,1,2,1,2,1,1,1,1,0,0,,,1.175290718612013,England,Adults only,,Not asked,0
SBT003_0682,3-5y,Standard,0,4,2,2,2,1,3,3,0,0,,,1.2876152581830782,England,Adults only,,Not asked,0
SBT003_0683,<1y,Standard,0,7,4,4,5,2,3,3,1,1,4.0,1.0,0.6353926703221067,England,With children,3.0,Phone,0
SBT003_0684,<1y,Standard,1,8,2,3,2,3,1,3,0,0,,,1.2055540172628147,Wales,Adults only,,Not asked,0
SBT003_0685,6+y,Essential,0,6,3,2,4,3,3,2,1,0,,,1.235134110000027,England,Adults only,4.0,Not asked,0
SBT003_0686,3-5y,Standard,1,0,1,1,1,1,1,1,1,1,1.0,0.0,0.5834783661970523,England,Adults only,5.0,Phone,0
SBT003_0687,<1y,Standard,0,7,1,2,2,2,3,3,0,1,1.0,0.0,0.6489623932359473,England,Single adult,,Phone,1
SBT003_0688,<1y,Premium,0,2,2,2,1,3,1,1,1,0,,,0.8489369986760235,England,Single adult,5.0,Not asked,0
SBT003_0689,3-5y,Premium,1,6,4,5,4,2,3,4,0,0,,,0.921423113648857,England,Adults only,,Not asked,0
SBT003_0690,1-2y,Standard,0,4,1,1,1,1,2,1,0,0,,,1.143913242439564,England,Adults only,,Not asked,0
SBT003_0691,1-2y,Essential,0,10,5,5,5,5,4,5,0,0,,,1.2459351249753032,England,Single adult,,Not asked,0
SBT003_0692,3-5y,Standard,0,6,2,2,3,4,2,3,0,0,,,1.2533423117810587,England,Single adult,,Not asked,0
SBT003_0693,1-2y,Premium,0,3,1,2,1,1,1,1,0,1,2.0,1.0,0.42986777824406985,England,With children,,Chat,0
SBT003_0694,3-5y,Essential,0,9,5,4,5,4,5,5,0,0,,,1.2051775675476522,England,With children,,Not asked,0
SBT003_0695,1-2y,Standard,0,6,4,3,3,3,4,3,0,0,,,1.2289336253656815,Northern Ireland,Adults only,,Not asked,0
SBT003_0696,3-5y,Premium,1,4,3,3,2,4,3,5,0,0,,,0.8487813014497876,Wales,Adults only,,Not asked,0
SBT003_0697,3-5y,Premium,0,10,5,3,5,5,3,5,0,1,5.0,1.0,0.4330446869301861,England,Single adult,,Chat,0
SBT003_0698,3-5y,Standard,0,8,3,3,4,4,3,4,0,0,,,1.2271199308935494,England,Adults only,,Not asked,0
SBT003_0699,6+y,Premium,0,4,4,4,4,5,3,4,0,0,,,0.8436022973959506,Northern Ireland,Adults only,,Not asked,0
SBT003_0700,6+y,Standard,1,7,5,4,5,3,4,4,0,0,,,1.2223080396542327,England,Single adult,,Not asked,0
SBT003_0701,<1y,Standard,0,7,4,4,4,5,5,4,1,0,,,1.2545842793668935,England,Adults only,2.0,Not asked,0
SBT003_0702,6+y,Standard,1,3,2,3,2,5,2,2,0,1,2.0,0.0,0.7044835033320064,Northern Ireland,With children,,Phone,0
SBT003_0703,3-5y,Premium,1,5,2,2,3,3,3,4,1,1,3.0,1.0,0.4588611824513666,England,Adults only,4.0,Email,0
SBT003_0704,1-2y,Essential,0,6,3,3,4,3,2,3,0,0,,,1.3526326783297205,England,Adults only,,Not asked,0
SBT003_0705,3-5y,Premium,0,4,3,4,3,3,1,3,0,0,,,0.8100305823366025,England,With children,,Not asked,0
SBT003_0706,3-5y,Essential,1,5,3,3,4,4,2,3,0,0,,,1.1876960709739854,Scotland,Single adult,,Not asked,0
SBT003_0707,6+y,Standard,0,1,1,1,1,2,2,1,1,1,2.0,1.0,0.6291780374682265,England,With children,5.0,Email,0
SBT003_0708,6+y,Essential,1,2,1,1,1,1,1,1,1,0,,,1.277530184250958,England,Adults only,5.0,Not asked,0
SBT003_0709,<1y,Essential,0,2,1,1,2,3,2,3,1,0,,,1.2045519547111752,England,Adults only,4.0,Not asked,0
SBT003_0710,3-5y,Standard,1,3,1,1,1,1,2,1,1,1,1.0,0.0,0.6878940899057847,England,Adults only,5.0,Chat,1
SBT003_0711,<1y,Essential,0,3,2,1,2,1,1,1,0,1,2.0,1.0,0.6538270026891303,England,With children,,Phone,0
SBT003_0712,6+y,Standard,1,8,5,4,4,4,4,4,0,1,4.0,1.0,0.7122278299213655,Scotland,Adults only,,Chat,0
SBT003_0713,6+y,Standard,0,4,1,1,1,1,2,1,0,0,,,1.2529596250104815,England,With children,,Not asked,0
SBT003_0714,1-2y,Premium,0,4,3,3,3,4,3,4,0,0,,,0.8290893618013113,England,Adults only,,Not asked,0
SBT003_0715,6+y,Essential,1,5,5,4,5,4,4,4,1,0,,,1.3316590267178061,Wales,Adults only,2.0,Not asked,0
SBT003_0716,<1y,Standard,0,9,4,4,4,5,5,5,0,0,,,1.0951191880841158,England,Adults only,,Not asked,0
SBT003_0717,1-2y,Standard,0,5,1,3,1,1,2,1,0,1,3.0,0.0,0.7148549434019791,England,With children,,Phone,0
SBT003_0718,<1y,Standard,0,5,4,4,4,3,4,4,0,0,,,1.1412208277361287,England,With children,,Not asked,0
SBT003_0719,<1y,Premium,0,8,4,3,5,5,3,4,0,0,,,0.7908144964964762,England,With children,,Not asked,0
SBT003_0720,<1y,Standard,0,4,3,2,3,3,2,3,1,1,3.0,0.0,0.6647970069539635,England,With children,3.0,Email,0
SBT003_0721,<1y,Standard,0,5,3,1,2,2,2,2,0,1,4.0,1.0,0.6388724512855194,England,Adults only,,Chat,0
SBT003_0722,3-5y,Standard,1,0,1,1,1,2,2,2,1,0,,,1.1829037485869958,England,Single adult,5.0,Not asked,0
SBT003_0723,6+y,Premium,1,3,1,2,1,1,2,2,1,1,1.0,0.0,0.4703263109677881,Scotland,Adults only,5.0,Phone,0
SBT003_0724,<1y,Standard,0,9,4,4,4,3,4,4,0,1,4.0,0.0,0.7149066734722012,Scotland,Adults only,,Chat,0
SBT003_0725,3-5y,Essential,1,0,1,1,1,1,1,1,1,0,,,1.323727767623788,England,With children,5.0,Not asked,0
SBT003_0726,6+y,Standard,1,4,2,2,2,1,2,3,1,0,,,1.1628784185334329,Wales,Adults only,4.0,Not asked,0
SBT003_0727,6+y,Essential,0,3,3,3,2,2,2,2,0,0,,,1.2735696393807552,England,Single adult,,Not asked,0
SBT003_0728,<1y,Standard,0,5,2,1,2,2,3,2,0,0,,,1.2365573432153916,Scotland,Adults only,,Not asked,0
SBT003_0729,<1y,Standard,1,7,3,5,3,2,3,4,0,0,,,1.3195402362367337,England,Adults only,,Not asked,0
SBT003_0730,3-5y,Essential,0,4,1,3,2,3,2,2,1,0,,,1.265787807736025,England,Adults only,4.0,Not asked,0
SBT003_0731,1-2y,Standard,0,5,5,3,5,5,4,4,0,0,,,1.3267146693994376,England,With children,,Not asked,0
SBT003_0732,3-5y,Standard,1,5,1,1,1,2,2,1,0,1,1.0,0.0,0.6702577040928226,England,Adults only,,Phone,0
SBT003_0733,3-5y,Standard,0,3,3,3,3,3,3,2,1,0,,,1.1433914318745393,England,Adults only,5.0,Not asked,0
SBT003_0734,6+y,Essential,0,6,2,2,1,3,3,2,0,0,,,1.1551535868389478,England,With children,,Not asked,0
SBT003_0735,1-2y,Essential,0,3,2,2,3,4,2,2,0,0,,,1.2219551307900753,England,Adults only,,Not asked,0
SBT003_0736,3-5y,Essential,0,6,2,2,2,2,2,2,0,0,,,1.3671657137656652,Scotland,With children,,Not asked,0
SBT003_0737,1-2y,Premium,0,10,2,3,4,5,2,4,0,0,,,0.965120822971327,England,Adults only,,Not asked,0
SBT003_0738,1-2y,Essential,0,7,2,4,3,3,2,3,0,0,,,1.0997224303070579,Northern Ireland,With children,,Not asked,0
SBT003_0739,<1y,Essential,0,4,2,3,3,3,2,3,0,0,,,1.1702529840104194,England,With children,,Not asked,0
SBT003_0740,3-5y,Standard,0,6,3,3,4,4,3,5,0,0,,,1.370241972754575,England,Adults only,,Not asked,0
SBT003_0741,<1y,Standard,0,4,2,2,2,2,5,2,0,0,,,1.1694285685507306,England,Adults only,,Not asked,0
SBT003_0742,3-5y,Standard,0,1,1,1,1,3,1,1,1,1,1.0,0.0,0.6532135990467574,England,With children,5.0,Chat,0
SBT003_0743,1-2y,Essential,0,4,4,5,5,5,4,4,0,0,,,1.1451513321389988,Scotland,Single adult,,Not asked,0
SBT003_0744,<1y,Standard,0,5,2,3,2,2,2,4,0,0,,,1.1732290174007933,England,Single adult,,Not asked,0
SBT003_0745,1-2y,Standard,0,6,5,5,5,5,5,5,0,0,,,1.207178240053568,England,Single adult,,Not asked,0
SBT003_0746,6+y,Essential,0,10,4,5,5,4,5,3,0,0,,,1.3844830769794816,England,Adults only,,Not asked,1
SBT003_0747,6+y,Standard,1,4,2,2,2,1,4,1,0,1,4.0,1.0,0.7235992985257508,England,Adults only,,Chat,0
SBT003_0748,<1y,Essential,0,5,3,1,3,3,1,3,1,0,,,1.3892544610605202,England,Adults only,4.0,Not asked,0
SBT003_0749,<1y,Standard,0,4,1,2,1,3,2,2,0,0,,,1.1259784508981712,England,Adults only,,Not asked,0
SBT003_0750,1-2y,Premium,0,4,2,2,3,3,2,2,1,0,,,0.8096115378699148,Wales,Adults only,5.0,Not asked,0
SBT003_0751,<1y,Standard,0,9,2,4,4,2,4,3,0,0,,,1.1562494648332933,England,Adults only,,Not asked,0
SBT003_0752,3-5y,Essential,0,5,3,3,3,2,2,2,0,0,,,1.2570467913439172,England,With children,,Not asked,0
SBT003_0753,6+y,Essential,1,5,1,1,3,3,3,2,0,0,,,1.2615085055994442,England,Single adult,,Not asked,0
SBT003_0754,6+y,Standard,1,3,2,2,1,3,2,2,1,0,,,1.205680501835235,England,Adults only,5.0,Not asked,0
SBT003_0755,6+y,Standard,1,7,2,3,3,3,5,3,0,0,,,1.1595434448541204,Wales,Adults only,,Not asked,0
SBT003_0756,6+y,Premium,1,5,2,2,2,3,4,1,0,0,,,0.8672269129962692,England,With children,,Not asked,0
SBT003_0757,3-5y,Premium,1,1,1,1,1,1,1,1,0,1,1.0,0.0,0.52248538009758,Scotland,With children,,Phone,1
SBT003_0758,6+y,Essential,1,10,4,4,5,3,2,4,0,0,,,1.3271325342039793,England,Single adult,,Not asked,0
SBT003_0759,3-5y,Standard,1,5,4,3,3,5,3,3,0,0,,,1.1323288607494635,Northern Ireland,Adults only,,Not asked,0
SBT003_0760,3-5y,Standard,0,7,3,2,3,2,3,4,0,0,,,1.1683762377854092,England,Adults only,,Not asked,0
SBT003_0761,6+y,Standard,0,5,2,2,3,3,3,3,0,1,4.0,1.0,0.6689147741946364,England,Adults only,,Phone,0
SBT003_0762,6+y,Premium,1,4,2,2,2,2,2,1,0,0,,,0.8265083515255532,England,Single adult,,Not asked,0
SBT003_0763,<1y,Essential,0,4,3,2,2,3,2,2,0,0,,,1.1560877401323777,England,Adults only,,Not asked,0
SBT003_0764,1-2y,Standard,0,8,5,4,5,3,5,5,1,0,,,1.186392826940676,England,With children,3.0,Not asked,0
SBT003_0765,1-2y,Standard,0,6,4,2,3,2,1,2,1,0,,,1.2245766326102767,Scotland,With children,4.0,Not asked,0
SBT003_0766,6+y,Standard,1,2,1,1,1,1,1,2,1,1,1.0,0.0,0.6579344410509147,Scotland,With children,5.0,Email,1
SBT003_0767,3-5y,Standard,1,2,1,1,1,1,2,1,0,1,1.0,0.0,0.679879023433351,England,With children,,Chat,1
SBT003_0768,3-5y,Premium,0,6,4,4,3,5,2,3,0,0,,,0.8000988439161261,England,Single adult,,Not asked,0
SBT003_0769,3-5y,Premium,0,9,5,5,5,5,4,4,1,0,,,0.7840770442400639,England,Adults only,3.0,Not asked,0
SBT003_0770,1-2y,Standard,1,8,5,3,4,5,4,4,0,0,,,1.3299949309880439,England,With children,,Not asked,0
SBT003_0771,<1y,Standard,0,4,1,1,1,1,1,2,1,1,2.0,0.0,0.6787966312775082,England,With children,5.0,Chat,0
SBT003_0772,1-2y,Essential,0,8,4,4,4,4,4,4,0,0,,,1.1331412716913696,England,Single adult,,Not asked,0
SBT003_0773,6+y,Standard,0,5,2,3,2,3,2,3,1,0,,,1.1769249757916136,Wales,With children,5.0,Not asked,0
SBT003_0774,3-5y,Essential,0,1,4,4,2,2,2,2,0,0,,,1.2500785634301823,England,With children,,Not asked,0
SBT003_0775,6+y,Essential,1,5,2,3,4,3,4,3,0,0,,,1.1921223180582419,England,With children,,Not asked,0
SBT003_0776,<1y,Standard,0,2,1,1,1,1,2,1,1,0,,,1.0757159162315892,England,With children,5.0,Not asked,0
SBT003_0777,6+y,Standard,1,1,1,1,1,1,1,1,0,0,,,1.20793065502147,England,With children,,Not asked,0
SBT003_0778,<1y,Essential,0,5,4,4,3,3,4,3,0,0,,,1.2092474079822202,England,With children,,Not asked,0
SBT003_0779,3-5y,Premium,0,7,4,4,3,2,5,3,1,0,,,0.8643672426975143,England,Adults only,3.0,Not asked,0
SBT003_0780,<1y,Standard,0,9,5,4,4,4,3,4,1,0,,,1.1002596380815897,England,Adults only,4.0,Not asked,0
SBT003_0781,6+y,Standard,1,5,1,1,1,1,1,1,1,1,1.0,1.0,0.6708031548272222,England,Adults only,5.0,Phone,1
SBT003_0782,6+y,Essential,1,6,4,4,3,4,4,2,0,0,,,1.365082390086381,England,Adults only,,Not asked,0
SBT003_0783,1-2y,Premium,0,7,5,4,5,5,4,3,0,0,,,0.8448619490821094,England,With children,,Not asked,0
SBT003_0784,6+y,Essential,0,8,5,5,5,4,5,5,0,0,,,1.1384523987821114,England,Adults only,,Not asked,0
SBT003_0785,3-5y,Premium,0,2,2,1,1,1,2,1,1,0,,,0.9123245647658527,England,Single adult,4.0,Not asked,0
SBT003_0786,<1y,Premium,0,0,1,1,1,1,2,1,0,0,,,0.8348215345725495,England,Adults only,,Not asked,0
SBT003_0787,1-2y,Standard,0,4,2,3,2,2,2,2,0,0,,,1.2225504236483882,England,With children,,Not asked,0
SBT003_0788,6+y,Standard,0,5,2,5,3,2,3,3,0,0,,,1.2110173795462111,England,Adults only,,Not asked,0
SBT003_0789,<1y,Essential,0,3,4,3,3,3,3,3,0,1,2.0,0.0,0.6934204413047217,England,Adults only,,Phone,0
SBT003_0790,6+y,Standard,1,5,4,2,4,4,3,3,0,1,5.0,1.0,0.6048672839809804,England,Adults only,,Phone,0
SBT003_0791,<1y,Essential,0,3,1,1,1,2,1,1,0,1,1.0,0.0,0.6268710065582149,England,Single adult,,Chat,0
SBT003_0792,1-2y,Essential,0,5,5,3,4,4,3,3,0,1,5.0,1.0,0.6942638876768463,England,Adults only,,Chat,0
SBT003_0793,1-2y,Premium,1,6,2,3,2,4,4,2,1,0,,,0.866050453872513,England,Single adult,4.0,Not asked,0
SBT003_0794,1-2y,Essential,0,6,3,4,3,2,3,3,0,0,,,1.241488277754813,England,With children,,Not asked,0
SBT003_0795,6+y,Premium,0,7,4,4,5,2,5,5,0,0,,,0.8647267797494381,Scotland,With children,,Not asked,0
SBT003_0796,6+y,Essential,0,4,4,5,5,4,4,3,0,0,,,1.2709351245534009,England,Adults only,,Not asked,0
SBT003_0797,1-2y,Premium,0,5,2,2,3,2,2,3,1,0,,,0.8256660210096369,England,Adults only,4.0,Not asked,0
SBT003_0798,3-5y,Standard,0,8,5,4,5,5,5,5,0,0,,,1.2151615772829605,England,Adults only,,Not asked,0
SBT003_0799,1-2y,Premium,0,6,4,4,4,5,2,4,0,0,,,0.8533167954121236,England,With children,,Not asked,0
SBT003_0800,3-5y,Premium,1,5,3,4,5,5,5,3,0,0,,,0.7654082742523818,England,Adults only,,Not asked,0
SBT003_0801,1-2y,Standard,0,3,3,2,3,3,4,3,0,1,3.0,0.0,0.7109511766064815,England,Adults only,,Chat,0
SBT003_0802,6+y,Standard,0,9,4,5,5,3,5,5,0,0,,,1.2991307208578933,England,With children,,Not asked,0
SBT003_0803,6+y,Premium,1,0,1,2,2,2,1,2,1,0,,,0.7996730205207568,England,With children,2.0,Not asked,0
SBT003_0804,<1y,Standard,0,3,3,3,2,4,3,2,1,0,,,1.1347492577124396,England,Adults only,4.0,Not asked,0
SBT003_0805,1-2y,Standard,0,5,2,2,2,4,4,3,0,0,,,1.287410977910976,Scotland,Single adult,,Not asked,0
SBT003_0806,3-5y,Essential,0,4,3,4,5,3,1,3,0,0,,,1.1777011731972373,England,Single adult,,Not asked,0
SBT003_0807,<1y,Standard,0,7,3,4,2,2,4,3,1,0,,,1.2313620181818372,England,Single adult,3.0,Not asked,0
SBT003_0808,6+y,Standard,1,0,1,1,1,1,2,1,1,1,1.0,0.0,0.7389963322707466,England,Single adult,5.0,Phone,0
SBT003_0809,3-5y,Standard,0,7,3,2,3,3,4,3,0,0,,,1.2935600844703072,England,Single adult,,Not asked,0
SBT003_0810,1-2y,Essential,0,2,1,1,2,5,2,2,0,1,1.0,0.0,0.6581057954854139,England,Single adult,,Email,0
SBT003_0811,6+y,Standard,1,5,1,1,1,2,1,1,1,1,1.0,0.0,0.6322596622801102,England,With children,4.0,Chat,0
SBT003_0812,1-2y,Essential,1,4,2,2,2,2,3,2,1,1,3.0,1.0,0.7363299123025951,England,Adults only,3.0,Phone,0
SBT003_0813,6+y,Essential,0,6,2,2,2,2,3,3,0,1,3.0,0.0,0.7035683425284068,England,Adults only,,Chat,0
SBT003_0814,3-5y,Essential,0,7,4,2,4,2,2,4,0,0,,,1.236787329424552,England,Adults only,,Not asked,0
SBT003_0815,1-2y,Standard,0,0,1,1,1,2,3,1,0,0,,,1.2602588714493654,England,Single adult,,Not asked,0
SBT003_0816,3-5y,Standard,0,4,1,2,2,2,1,2,0,0,,,1.2292846007734732,England,Adults only,,Not asked,0
SBT003_0817,3-5y,Standard,0,4,3,2,4,4,4,2,0,0,,,1.1628834788754934,England,Single adult,,Not asked,0
SBT003_0818,3-5y,Standard,0,7,2,2,3,1,2,1,0,0,,,1.1028354981706558,England,Single adult,,Not asked,0
SBT003_0819,3-5y,Premium,0,8,1,1,2,3,3,2,0,0,,,0.8544193479994001,England,With children,,Not asked,0
SBT003_0820,1-2y,Essential,0,4,2,2,2,4,2,2,0,0,,,1.3893438728186671,England,With children,,Not asked,0
SBT003_0821,6+y,Standard,0,4,3,2,1,3,2,2,0,0,,,1.114011666714551,England,Adults only,,Not asked,0
SBT003_0822,3-5y,Premium,0,5,4,3,3,2,2,3,0,0,,,0.8247610786290914,England,Adults only,,Not asked,0
SBT003_0823,<1y,Standard,0,4,3,3,3,3,3,2,0,0,,,1.175152958397326,England,Adults only,,Not asked,0
SBT003_0824,6+y,Essential,1,6,2,3,3,1,4,3,0,0,,,1.179226622170623,Northern Ireland,With children,,Not asked,0
SBT003_0825,6+y,Standard,0,0,1,1,1,1,2,1,0,0,,,1.1454260186361418,England,With children,,Not asked,0
SBT003_0826,1-2y,Standard,0,5,2,2,2,1,3,1,0,1,4.0,1.0,0.7294868299543821,Wales,With children,,Chat,0
SBT003_0827,6+y,Standard,1,3,2,2,1,2,1,2,1,0,,,1.1277722815232252,England,Single adult,5.0,Not asked,0
SBT003_0828,6+y,Essential,1,7,2,2,4,1,2,3,0,0,,,1.230060285429692,England,Adults only,,Not asked,0
SBT003_0829,3-5y,Premium,0,7,3,3,3,2,2,3,0,0,,,0.8404262543225028,England,With children,,Not asked,0
